# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415216045;0.10;1027.40
axle;60;1415216105;0.00;132.12
axle;60;1415216165;0.00;200.52
axle;60;1415216225;0.00;0.00
axle;60;1415216285;0.00;18.53
axle;60;1415216345;0.03;116.12
axle;60;1415216405;0.02;89.30
axle;60;1415216465;0.00;0.00
axle;60;1415216525;0.00;0.00
axle;60;1415216585;0.00;0.00
axle;60;1415216645;0.00;81.33
axle;60;1415216705;0.00;0.00
axle;60;1415216765;0.00;0.00
axle;60;1415216825;0.00;0.00
axle;60;1415216885;0.00;0.00
axle;60;1415216945;0.00;0.00
axle;60;1415217005;0.00;0.00
axle;60;1415217065;0.00;0.00
axle;60;1415217125;0.00;28.98
axle;60;1415217185;0.00;99.98
axle;60;1415217245;0.00;72.03
axle;60;1415217305;0.13;121.55
axle;60;1415217365;0.00;37.77
axle;60;1415217425;0.00;165.87
axle;60;1415217485;0.00;394.45
axle;60;1415217545;0.00;71.62
axle;60;1415217605;0.13;0.00
axle;60;1415217665;0.00;0.00
axle;60;1415217725;0.00;0.00
