ctime,relname,pid,mode,granted
1415215985.39626,pg_locks,46423,AccessShareLock,t
1415215985.39626,pg_stat_activity,46426,AccessShareLock,t
1415215985.39626,pg_stat_all_indexes,46428,AccessShareLock,t
1415215985.39626,pg_stat_all_tables,46434,AccessShareLock,t
1415215985.39626,pg_stat_database,46437,AccessShareLock,t
1415215985.39626,pg_statio_all_tables,46434,AccessShareLock,t
1415216045.39827,customer,48959,AccessShareLock,t
1415216045.39827,customer,48090,AccessShareLock,t
1415216045.39827,customer,49012,AccessShareLock,t
1415216045.39827,customer,49153,AccessShareLock,t
1415216045.39827,customer,49082,AccessShareLock,t
1415216045.39827,customer,49133,AccessShareLock,t
1415216045.39827,customer,49074,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,49074,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,48090,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,49012,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,49153,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,49082,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,49133,AccessShareLock,t
1415216045.39827,customer_c_mktsegment_c_custkey_idx,48959,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,48959,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,48090,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,49012,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,49153,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,49082,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,49133,AccessShareLock,t
1415216045.39827,customer_c_nationkey_c_custkey_idx,49074,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,49153,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,48090,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,49012,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,48959,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,49074,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,49133,AccessShareLock,t
1415216045.39827,customer_c_phone_idx,49082,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,48959,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,48090,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,49012,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,49153,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,49082,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,49133,AccessShareLock,t
1415216045.39827,customer_c_phone_idx_c_acctbal,49074,AccessShareLock,t
1415216045.39827,lineitem,48968,AccessShareLock,t
1415216045.39827,lineitem,49047,AccessShareLock,t
1415216045.39827,lineitem,49082,AccessShareLock,t
1415216045.39827,lineitem,49022,AccessShareLock,t
1415216045.39827,lineitem,49153,AccessShareLock,t
1415216045.39827,lineitem,49061,RowExclusiveLock,t
1415216045.39827,lineitem,48090,AccessShareLock,t
1415216045.39827,lineitem,48838,AccessShareLock,t
1415216045.39827,lineitem,49037,AccessShareLock,t
1415216045.39827,lineitem,48841,AccessShareLock,t
1415216045.39827,lineitem,49102,AccessShareLock,t
1415216045.39827,lineitem,48458,AccessShareLock,t
1415216045.39827,lineitem,49012,AccessShareLock,t
1415216045.39827,lineitem,48232,AccessShareLock,t
1415216045.39827,lineitem,48959,AccessShareLock,t
1415216045.39827,lineitem,49143,AccessShareLock,t
1415216045.39827,lineitem,49133,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49047,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49037,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,48090,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49143,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49082,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,48959,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,48232,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49133,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,48968,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49022,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49153,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49061,RowExclusiveLock,t
1415216045.39827,lineitem_l_orderkey_idx,48841,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49102,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,48458,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,49012,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx,48838,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48090,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48959,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49012,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49082,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49143,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49133,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49047,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48968,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48232,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48838,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48458,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49102,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,48841,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49061,RowExclusiveLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49022,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49153,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_l_returnflag,49037,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48968,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49047,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49082,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49022,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49153,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49061,RowExclusiveLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49037,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48841,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49102,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48838,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48090,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49012,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48458,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49143,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48959,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,48232,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part1,49133,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49082,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49153,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48959,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48090,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48232,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48968,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49102,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48458,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48838,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49047,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49022,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49061,RowExclusiveLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,48841,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49037,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49133,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49143,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_idx_part2,49012,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,49143,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,48968,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,49047,AccessShareLock,t
1415216045.39827,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,49022,AccessShareLock,t
